========================================
 PHASE 2: GRPO REINFORCEMENT LEARNING   
========================================
Loading Phase 1 Brain via MMAP from /opt/rishabh_experimental/rishabh_final.pt...
Initializing ZERO-VRAM SGD Optimizer (lr=1e-4)...
Starting GRPO Loop!
/usr/lib/python3.11/contextlib.py:105: FutureWarning: `torch.backends.cuda.sdp_kernel()` is deprecated. In the future, this context manager will be removed. Please see `torch.nn.attention.sdpa_kernel()` for the new context manager, with updated signature.
  self.gen = func(*args, **kwds)
RL Step 1 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.6s | Prob: A train travels at 63 km/h for... | Ans: 73.0
RL Step 7325 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 61 km/h for... | Ans: 61.0
RL Step 7326 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 72 km/h for... | Ans: 68.8
RL Step 7327 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 49 km/h for... | Ans: 54.71
RL Step 7328 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.1s | Prob: A train travels at 66 km/h for... | Ans: 68.0
RL Step 7329 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 62 km/h for... | Ans: 87.33
RL Step 7330 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 71 km/h for... | Ans: 81.67
RL Step 7331 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 44 km/h for... | Ans: 67.4
RL Step 7332 | Loss: -0.0000 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 40 km/h for... | Ans: 60.0
RL Step 7333 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 55 km/h for... | Ans: 81.25
RL Step 7334 | Loss: 0.0002 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 66 km/h for... | Ans: 76.56
RL Step 7335 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 59 km/h for... | Ans: 81.14
RL Step 7336 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 54 km/h for... | Ans: 64.0
RL Step 7337 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 63 km/h for... | Ans: 80.14
RL Step 7338 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 51 km/h for... | Ans: 62.5
RL Step 7339 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 73 km/h for... | Ans: 85.0
RL Step 7340 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.1s | Prob: A train travels at 72 km/h for... | Ans: 66.6
RL Step 7341 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 51 km/h for... | Ans: 66.33
RL Step 7342 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 72 km/h for... | Ans: 75.38
RL Step 7343 | Loss: 0.0002 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 65 km/h for... | Ans: 71.33
RL Step 7344 | Loss: 0.0059 | Avg Reward: 0.17 | Time: 8.2s | Prob: A train travels at 57 km/h for... | Ans: 64.8
RL Step 7345 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 74 km/h for... | Ans: 77.57
RL Step 7346 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 50 km/h for... | Ans: 61.0
RL Step 7347 | Loss: 0.0003 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 41 km/h for... | Ans: 57.57
RL Step 7348 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 41 km/h for... | Ans: 56.14
RL Step 7349 | Loss: -0.0000 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 71 km/h for... | Ans: 75.0
RL Step 7350 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.1s | Prob: A train travels at 48 km/h for... | Ans: 64.8
RL Step 7351 | Loss: -0.0000 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 43 km/h for... | Ans: 56.5
RL Step 7352 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 64 km/h for... | Ans: 81.4
RL Step 7353 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 48 km/h for... | Ans: 61.43
RL Step 7354 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 71 km/h for... | Ans: 77.88
RL Step 7355 | Loss: 0.0002 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 57 km/h for... | Ans: 69.0
RL Step 7356 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 80 km/h for... | Ans: 90.0
RL Step 7357 | Loss: -0.0000 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 46 km/h for... | Ans: 62.0
RL Step 7358 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 57 km/h for... | Ans: 73.44
RL Step 7359 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 63 km/h for... | Ans: 71.67
RL Step 7360 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 73 km/h for... | Ans: 71.89
RL Step 7361 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 49 km/h for... | Ans: 69.0
RL Step 7362 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 67 km/h for... | Ans: 69.5
RL Step 7363 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 43 km/h for... | Ans: 51.29
RL Step 7364 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 55 km/h for... | Ans: 67.75
RL Step 7365 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 44 km/h for... | Ans: 66.5
RL Step 7366 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 77 km/h for... | Ans: 71.0
RL Step 7367 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 62 km/h for... | Ans: 64.29
RL Step 7368 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 59 km/h for... | Ans: 63.5
RL Step 7369 | Loss: -0.0000 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 64 km/h for... | Ans: 73.0
RL Step 7370 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 52 km/h for... | Ans: 72.0
RL Step 7371 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 56 km/h for... | Ans: 62.0
RL Step 7372 | Loss: 0.0002 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 59 km/h for... | Ans: 67.0
RL Step 7373 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 75 km/h for... | Ans: 78.38
RL Step 7374 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 77 km/h for... | Ans: 65.67
RL Step 7375 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 75 km/h for... | Ans: 86.0
RL Step 7376 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 74 km/h for... | Ans: 89.71
RL Step 7377 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 69 km/h for... | Ans: 74.56
RL Step 7378 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 42 km/h for... | Ans: 62.57
RL Step 7379 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 61 km/h for... | Ans: 70.14
RL Step 7380 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 48 km/h for... | Ans: 58.86
RL Step 7381 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 65 km/h for... | Ans: 62.78
RL Step 7382 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 48 km/h for... | Ans: 58.5
RL Step 7383 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 45 km/h for... | Ans: 69.0
RL Step 7384 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 56 km/h for... | Ans: 64.62
RL Step 7385 | Loss: 0.0039 | Avg Reward: 0.17 | Time: 8.2s | Prob: A train travels at 48 km/h for... | Ans: 71.0
RL Step 7386 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 57 km/h for... | Ans: 78.5
RL Step 7387 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 77 km/h for... | Ans: 85.0
RL Step 7388 | Loss: 0.0002 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 60 km/h for... | Ans: 71.0
RL Step 7389 | Loss: 0.0078 | Avg Reward: 0.17 | Time: 8.2s | Prob: A train travels at 58 km/h for... | Ans: 69.5
RL Step 7390 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 58 km/h for... | Ans: 67.0
RL Step 7391 | Loss: 0.0002 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 78 km/h for... | Ans: 73.56
RL Step 7392 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 48 km/h for... | Ans: 76.33
RL Step 7393 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.1s | Prob: A train travels at 52 km/h for... | Ans: 67.0
RL Step 7394 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 47 km/h for... | Ans: 79.5
RL Step 7395 | Loss: 0.0039 | Avg Reward: 0.17 | Time: 8.2s | Prob: A train travels at 57 km/h for... | Ans: 67.0
RL Step 7396 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 50 km/h for... | Ans: 63.2
RL Step 7397 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 79 km/h for... | Ans: 89.0
RL Step 7398 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 43 km/h for... | Ans: 54.4
RL Step 7399 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 74 km/h for... | Ans: 70.88
RL Step 7400 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 66 km/h for... | Ans: 70.5
Saving RL Checkpoint at step 7400...
RL Step 7401 | Loss: 0.0117 | Avg Reward: 0.45 | Time: 8.2s | Prob: A train travels at 73 km/h for... | Ans: 86.8
RL Step 7402 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 71 km/h for... | Ans: 67.67
RL Step 7403 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 67 km/h for... | Ans: 69.0
RL Step 7404 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 75 km/h for... | Ans: 79.86
RL Step 7405 | Loss: 0.0039 | Avg Reward: 0.17 | Time: 8.1s | Prob: A train travels at 48 km/h for... | Ans: 68.5
RL Step 7406 | Loss: 0.0002 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 77 km/h for... | Ans: 78.78
RL Step 7407 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 52 km/h for... | Ans: 57.33
RL Step 7408 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 46 km/h for... | Ans: 70.6
RL Step 7409 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 50 km/h for... | Ans: 62.22
RL Step 7410 | Loss: 0.0020 | Avg Reward: 0.17 | Time: 8.3s | Prob: A train travels at 49 km/h for... | Ans: 72.33
RL Step 7411 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 64 km/h for... | Ans: 82.57
RL Step 7412 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 63 km/h for... | Ans: 69.4
RL Step 7413 | Loss: 0.0039 | Avg Reward: 0.17 | Time: 8.2s | Prob: A train travels at 59 km/h for... | Ans: 65.0
RL Step 7414 | Loss: 0.0002 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 45 km/h for... | Ans: 56.6
RL Step 7415 | Loss: -0.0000 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 78 km/h for... | Ans: 81.5
RL Step 7416 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 65 km/h for... | Ans: 65.0
RL Step 7417 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 45 km/h for... | Ans: 54.5
RL Step 7418 | Loss: 0.0059 | Avg Reward: 0.17 | Time: 8.3s | Prob: A train travels at 69 km/h for... | Ans: 73.71
RL Step 7419 | Loss: 0.0059 | Avg Reward: 0.17 | Time: 8.3s | Prob: A train travels at 65 km/h for... | Ans: 81.0
RL Step 7420 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 66 km/h for... | Ans: 78.0
RL Step 7421 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 69 km/h for... | Ans: 72.11
RL Step 7422 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 80 km/h for... | Ans: 75.56
RL Step 7423 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 65 km/h for... | Ans: 75.88
RL Step 7424 | Loss: 0.0156 | Avg Reward: 0.45 | Time: 8.2s | Prob: A train travels at 74 km/h for... | Ans: 67.0
RL Step 7425 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 65 km/h for... | Ans: 64.57
RL Step 7426 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 52 km/h for... | Ans: 56.8
RL Step 7427 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 72 km/h for... | Ans: 69.0
RL Step 7428 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.1s | Prob: A train travels at 46 km/h for... | Ans: 59.0
RL Step 7429 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 75 km/h for... | Ans: 83.5
RL Step 7430 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 41 km/h for... | Ans: 56.2
RL Step 7431 | Loss: 0.0156 | Avg Reward: 0.17 | Time: 8.2s | Prob: A train travels at 50 km/h for... | Ans: 55.2
RL Step 7432 | Loss: 0.0176 | Avg Reward: 0.17 | Time: 8.4s | Prob: A train travels at 78 km/h for... | Ans: 79.71
RL Step 7433 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 57 km/h for... | Ans: 63.0
RL Step 7434 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 78 km/h for... | Ans: 72.67
RL Step 7435 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 71 km/h for... | Ans: 82.0
RL Step 7436 | Loss: 0.0002 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 70 km/h for... | Ans: 65.0
RL Step 7437 | Loss: 0.0002 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 43 km/h for... | Ans: 60.14
RL Step 7438 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 48 km/h for... | Ans: 52.88
RL Step 7439 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 46 km/h for... | Ans: 57.14
RL Step 7440 | Loss: -0.0000 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 72 km/h for... | Ans: 74.33
RL Step 7441 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 55 km/h for... | Ans: 77.86
RL Step 7442 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 51 km/h for... | Ans: 64.0
RL Step 7443 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 56 km/h for... | Ans: 57.6
RL Step 7444 | Loss: 0.0000 | Avg Reward: 0.17 | Time: 8.3s | Prob: A train travels at 40 km/h for... | Ans: 70.0
RL Step 7445 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 67 km/h for... | Ans: 70.0
RL Step 7446 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 77 km/h for... | Ans: 73.57
RL Step 7447 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.1s | Prob: A train travels at 53 km/h for... | Ans: 64.4
RL Step 7448 | Loss: 0.0002 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 44 km/h for... | Ans: 62.4
RL Step 7449 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 68 km/h for... | Ans: 68.0
RL Step 7450 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 78 km/h for... | Ans: 84.5
RL Step 7451 | Loss: 0.0002 | Avg Reward: -0.10 | Time: 8.1s | Prob: A train travels at 62 km/h for... | Ans: 72.0
RL Step 7452 | Loss: 0.0586 | Avg Reward: 0.17 | Time: 8.2s | Prob: A train travels at 73 km/h for... | Ans: 73.8
RL Step 7453 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 75 km/h for... | Ans: 69.5
RL Step 7454 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 67 km/h for... | Ans: 74.56
RL Step 7455 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 44 km/h for... | Ans: 55.43
RL Step 7456 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 45 km/h for... | Ans: 61.0
RL Step 7457 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 53 km/h for... | Ans: 76.0
RL Step 7458 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 74 km/h for... | Ans: 75.43
RL Step 7459 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 64 km/h for... | Ans: 73.44
RL Step 7460 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 67 km/h for... | Ans: 69.67
RL Step 7461 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 75 km/h for... | Ans: 86.4
RL Step 7462 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 76 km/h for... | Ans: 83.0
RL Step 7463 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.1s | Prob: A train travels at 60 km/h for... | Ans: 62.0
RL Step 7464 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 53 km/h for... | Ans: 58.33
RL Step 7465 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 70 km/h for... | Ans: 73.0
RL Step 7466 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 49 km/h for... | Ans: 82.57
RL Step 7467 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 75 km/h for... | Ans: 90.0
RL Step 7468 | Loss: -0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 59 km/h for... | Ans: 63.0
RL Step 7469 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 44 km/h for... | Ans: 62.22
RL Step 7470 | Loss: -0.0000 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 59 km/h for... | Ans: 72.33
RL Step 7471 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 69 km/h for... | Ans: 74.0
RL Step 7472 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 49 km/h for... | Ans: 58.38
RL Step 7473 | Loss: 0.0078 | Avg Reward: 0.17 | Time: 8.3s | Prob: A train travels at 77 km/h for... | Ans: 84.71
RL Step 7474 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 54 km/h for... | Ans: 67.33
RL Step 7475 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 54 km/h for... | Ans: 82.12
RL Step 7476 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 79 km/h for... | Ans: 75.0
RL Step 7477 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 43 km/h for... | Ans: 61.0
RL Step 7478 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 54 km/h for... | Ans: 70.88
RL Step 7479 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 50 km/h for... | Ans: 71.33
RL Step 7480 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 45 km/h for... | Ans: 59.57
RL Step 7481 | Loss: -0.0020 | Avg Reward: 0.17 | Time: 8.3s | Prob: A train travels at 43 km/h for... | Ans: 58.67
RL Step 7482 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 53 km/h for... | Ans: 71.57
RL Step 7483 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 55 km/h for... | Ans: 62.8
RL Step 7484 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 75 km/h for... | Ans: 81.0
RL Step 7485 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 78 km/h for... | Ans: 85.2
RL Step 7486 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 73 km/h for... | Ans: 69.43
RL Step 7487 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 54 km/h for... | Ans: 61.71
RL Step 7488 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 50 km/h for... | Ans: 70.0
RL Step 7489 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 50 km/h for... | Ans: 70.0
RL Step 7490 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 66 km/h for... | Ans: 75.14
RL Step 7491 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 55 km/h for... | Ans: 71.29
RL Step 7492 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 51 km/h for... | Ans: 57.5
RL Step 7493 | Loss: 0.0003 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 44 km/h for... | Ans: 72.0
RL Step 7494 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 56 km/h for... | Ans: 64.14
RL Step 7495 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 48 km/h for... | Ans: 80.0
RL Step 7496 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 46 km/h for... | Ans: 60.86
RL Step 7497 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 46 km/h for... | Ans: 59.78
RL Step 7498 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 73 km/h for... | Ans: 83.12
RL Step 7499 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 70 km/h for... | Ans: 89.29
RL Step 7500 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 65 km/h for... | Ans: 71.11
RL Step 7501 | Loss: 0.0312 | Avg Reward: 0.17 | Time: 8.3s | Prob: A train travels at 65 km/h for... | Ans: 70.33
RL Step 7502 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 66 km/h for... | Ans: 76.12
RL Step 7503 | Loss: 0.0003 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 70 km/h for... | Ans: 67.33
RL Step 7504 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 48 km/h for... | Ans: 64.4
RL Step 7505 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 75 km/h for... | Ans: 90.0
RL Step 7506 | Loss: -0.0000 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 61 km/h for... | Ans: 63.5
RL Step 7507 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 74 km/h for... | Ans: 70.57
RL Step 7508 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 47 km/h for... | Ans: 67.5
RL Step 7509 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 46 km/h for... | Ans: 69.5
RL Step 7510 | Loss: -0.0000 | Avg Reward: -0.10 | Time: 8.2s | Prob: A train travels at 65 km/h for... | Ans: 65.8
RL Step 7511 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 75 km/h for... | Ans: 80.0
RL Step 7512 | Loss: 0.0000 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 78 km/h for... | Ans: 76.0
RL Step 7513 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.4s | Prob: A train travels at 72 km/h for... | Ans: 69.22
RL Step 7514 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 77 km/h for... | Ans: 79.22
RL Step 7515 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.3s | Prob: A train travels at 63 km/h for... | Ans: 64.71
RL Step 7516 | Loss: 0.0001 | Avg Reward: -0.10 | Time: 8.1s | Prob: A train travels at 71 km/h for... | Ans: 85.0
